날짜,품목명,가격
20050523.0,딸기,782
20050523.0,양파,1802
20050524.0,깐마늘(국산),6945
20050524.0,딸기,843
20050524.0,양파,1635
20050525.0,깐마늘(국산),6695
20050525.0,딸기,843
20050525.0,양파,1585
20050526.0,깐마늘(국산),6695
20050526.0,딸기,843
20050526.0,양파,1585
20050527.0,깐마늘(국산),6695
20050527.0,딸기,843
20050527.0,양파,1585
20050530.0,깐마늘(국산),6695
20050530.0,딸기,843
20050530.0,양파,1560
20050531.0,깐마늘(국산),6695
20050531.0,딸기,843
20050531.0,양파,1560
20050601.0,깐마늘(국산),6695
20050601.0,딸기,843
20050601.0,양파,1640
20050602.0,깐마늘(국산),6695
20050602.0,딸기,843
20050602.0,양파,1680
20050603.0,깐마늘(국산),6695
20050603.0,딸기,843
20050603.0,양파,1680
20050607.0,깐마늘(국산),6695
20050607.0,딸기,843
20050607.0,양파,1680
20050608.0,깐마늘(국산),6695
20050608.0,딸기,843
20050608.0,양파,1550
20050609.0,깐마늘(국산),6395
20050609.0,딸기,843
20050609.0,양파,1525
20050610.0,깐마늘(국산),6395
20050610.0,딸기,843
20050610.0,양파,1525
20050613.0,깐마늘(국산),6445
20050613.0,딸기,965
20050613.0,양파,1525
20050614.0,깐마늘(국산),6445
20050614.0,딸기,965
20050614.0,양파,1525
20050615.0,깐마늘(국산),6445
20050615.0,딸기,965
20050615.0,양파,1640
20050616.0,깐마늘(국산),6695
20050616.0,딸기,965
20050616.0,양파,1640
20050617.0,깐마늘(국산),6695
20050617.0,딸기,965
20050617.0,양파,1640
20050620.0,깐마늘(국산),6445
20050620.0,딸기,965
20050620.0,양파,1640
20050621.0,깐마늘(국산),6945
20050621.0,딸기,965
20050621.0,양파,1640
20050622.0,깐마늘(국산),6445
20050622.0,딸기,965
20050622.0,양파,1640
20050623.0,깐마늘(국산),6445
20050623.0,딸기,965
20050623.0,양파,1665
20050624.0,깐마늘(국산),6445
20050624.0,딸기,965
20050624.0,양파,1665
20050627.0,깐마늘(국산),6445
20050627.0,딸기,965
20050627.0,양파,1665
20050628.0,깐마늘(국산),6195
20050628.0,딸기,965
20050628.0,양파,1665
20050629.0,깐마늘(국산),6195
20050629.0,딸기,965
20050629.0,양파,1640
20050630.0,깐마늘(국산),6195
20050630.0,딸기,965
20050630.0,양파,1615
20050701.0,깐마늘(국산),6195
20050701.0,딸기,965
20050701.0,양파,1695
20050704.0,깐마늘(국산),6195
20050704.0,딸기,965
20050704.0,양파,1740
20050705.0,깐마늘(국산),6195
20050705.0,딸기,965
20050705.0,양파,1740
20050706.0,깐마늘(국산),6195
20050706.0,딸기,930
20050706.0,양파,1740
20050707.0,깐마늘(국산),6195
20050707.0,딸기,930
20050707.0,양파,1590
20050708.0,깐마늘(국산),6195
20050708.0,딸기,930
20050708.0,양파,1445
20050711.0,깐마늘(국산),6195
20050711.0,딸기,930
20050711.0,양파,1465
20050712.0,깐마늘(국산),6195
20050712.0,딸기,930
20050712.0,양파,1410
20050713.0,깐마늘(국산),6195
20050713.0,딸기,930
20050713.0,양파,1410
20050714.0,깐마늘(국산),6195
20050714.0,딸기,930
20050714.0,양파,1410
20050715.0,깐마늘(국산),6195
20050715.0,딸기,930
20050715.0,양파,1410
20050718.0,깐마늘(국산),6195
20050718.0,딸기,930
20050718.0,양파,1410
20050719.0,깐마늘(국산),6195
20050719.0,딸기,930
20050719.0,양파,1410
20050720.0,깐마늘(국산),6195
20050720.0,딸기,930
20050720.0,양파,1410
20050721.0,깐마늘(국산),6195
20050721.0,딸기,930
20050721.0,양파,1410
20050722.0,깐마늘(국산),6195
20050722.0,딸기,930
20050722.0,양파,1410
20050725.0,깐마늘(국산),6195
20050725.0,딸기,930
20050725.0,양파,1410
20050726.0,깐마늘(국산),6195
20050726.0,양파,1410
20050727.0,깐마늘(국산),6195
20050727.0,양파,1410
20050728.0,깐마늘(국산),6195
20050728.0,양파,1410
20050729.0,깐마늘(국산),6195
20050729.0,복숭아,20000
20050729.0,양파,1410
20050730.0,깐마늘(국산),6195
20050730.0,복숭아,20000
20050730.0,양파,1410
20050801.0,깐마늘(국산),6195
20050801.0,복숭아,22500
20050801.0,양파,1310
20050802.0,깐마늘(국산),6195
20050802.0,복숭아,22500
20050802.0,양파,1310
20050803.0,깐마늘(국산),6195
20050803.0,복숭아,22500
20050803.0,양파,1302
20050804.0,깐마늘(국산),6195
20050804.0,복숭아,19000
20050804.0,양파,1258
20050805.0,깐마늘(국산),6195
20050805.0,복숭아,19000
20050805.0,양파,1258
20050808.0,깐마늘(국산),6275
20050808.0,복숭아,17500
20050808.0,양파,1132
20050809.0,깐마늘(국산),6275
20050809.0,복숭아,16000
20050809.0,양파,1232
20050810.0,깐마늘(국산),6275
20050810.0,복숭아,13500
20050810.0,양파,1132
20050811.0,깐마늘(국산),6275
20050811.0,복숭아,13500
20050811.0,양파,1132
20050812.0,깐마늘(국산),6275
20050812.0,복숭아,13500
20050812.0,양파,1182
20050815.0,깐마늘(국산),6275
20050815.0,복숭아,13500
20050815.0,양파,1182
20050816.0,깐마늘(국산),6275
20050816.0,복숭아,13500
20050816.0,양파,1182
20050817.0,깐마늘(국산),6275
20050817.0,복숭아,11500
20050817.0,양파,1202
20050818.0,깐마늘(국산),6275
20050818.0,복숭아,12000
20050818.0,양파,1202
20050819.0,깐마늘(국산),6275
20050819.0,복숭아,12000
20050819.0,양파,1202
20050820.0,깐마늘(국산),6275
20050820.0,복숭아,12000
20050820.0,양파,1202
20050822.0,깐마늘(국산),6275
20050822.0,복숭아,12000
20050822.0,양파,1228
20050823.0,깐마늘(국산),6275
20050823.0,복숭아,13000
20050823.0,양파,1228
20050824.0,깐마늘(국산),6275
20050824.0,복숭아,13000
20050824.0,양파,1228
20050825.0,깐마늘(국산),6275
20050825.0,복숭아,13780
20050825.0,양파,1228
20050826.0,깐마늘(국산),6275
20050826.0,복숭아,14580
20050826.0,양파,1228
20050829.0,깐마늘(국산),6275
20050829.0,복숭아,14580
20050829.0,양파,1228
20050830.0,깐마늘(국산),6275
20050830.0,복숭아,14580
20050830.0,양파,1278
20050831.0,깐마늘(국산),6275
20050831.0,복숭아,14580
20050831.0,양파,1278
20050901.0,깐마늘(국산),6275
20050901.0,복숭아,14580
20050901.0,양파,1278
20050902.0,깐마늘(국산),6275
20050902.0,복숭아,14080
20050902.0,양파,1278
20050905.0,깐마늘(국산),6275
20050905.0,복숭아,14080
20050905.0,양파,1278
20050906.0,깐마늘(국산),6275
20050906.0,복숭아,14080
20050906.0,양파,1278
20050907.0,깐마늘(국산),6275
20050907.0,복숭아,14080
20050907.0,양파,1278
20050908.0,깐마늘(국산),6275
20050908.0,복숭아,13900
20050908.0,양파,1278
20050909.0,깐마늘(국산),6275
20050909.0,복숭아,14567
20050909.0,양파,1278
20050910.0,깐마늘(국산),6275
20050910.0,복숭아,14567
20050910.0,양파,1278
20050912.0,깐마늘(국산),6275
20050912.0,복숭아,14567
20050912.0,양파,1278
20050913.0,깐마늘(국산),6275
20050913.0,복숭아,15833
20050913.0,양파,1278
20050914.0,깐마늘(국산),6275
20050914.0,복숭아,17000
20050914.0,양파,1258
20050915.0,깐마늘(국산),6275
20050915.0,복숭아,17000
20050915.0,양파,1258
20050916.0,깐마늘(국산),6275
20050916.0,복숭아,17000
20050916.0,양파,1258
20050920.0,깐마늘(국산),6275
20050920.0,복숭아,17000
20050920.0,양파,1258
20050921.0,깐마늘(국산),6275
20050921.0,복숭아,17000
20050921.0,양파,1258
20050922.0,깐마늘(국산),6150
20050922.0,복숭아,17262
20050922.0,양파,1258
20050923.0,깐마늘(국산),6275
20050923.0,복숭아,17262
20050923.0,양파,1258
20050926.0,깐마늘(국산),6275
20050926.0,복숭아,17190
20050926.0,양파,1258
20050927.0,깐마늘(국산),6275
20050927.0,복숭아,17190
20050927.0,양파,1258
20050928.0,깐마늘(국산),6275
20050928.0,복숭아,14500
20050928.0,양파,1258
20050929.0,깐마늘(국산),6275
20050929.0,복숭아,14500
20050929.0,양파,1258
20050930.0,깐마늘(국산),6275
20050930.0,복숭아,14500
20050930.0,양파,1258
20051004.0,깐마늘(국산),6275
20051004.0,복숭아,14500
20051004.0,양파,1258
20051005.0,깐마늘(국산),6275
20051005.0,복숭아,14500
20051005.0,양파,1258
20051006.0,깐마늘(국산),6275
20051006.0,복숭아,14500
20051006.0,양파,1258
20051007.0,깐마늘(국산),6275
20051007.0,복숭아,14500
20051007.0,양파,1258
20051010.0,깐마늘(국산),6275
20051010.0,복숭아,14500
20051010.0,양파,1258
20051011.0,깐마늘(국산),6525
20051011.0,복숭아,14500
20051011.0,양파,1258
20051012.0,깐마늘(국산),6450
20051012.0,양파,1258
20051013.0,깐마늘(국산),6450
20051013.0,양파,1258
20051014.0,깐마늘(국산),6450
20051014.0,양파,1258
20051015.0,깐마늘(국산),6450
20051015.0,양파,1258
20051017.0,깐마늘(국산),6450
20051017.0,양파,1258
20051018.0,깐마늘(국산),6450
20051018.0,양파,1258
20051019.0,깐마늘(국산),6450
20051019.0,양파,1258
20051020.0,깐마늘(국산),6450
20051020.0,양파,1258
20051021.0,깐마늘(국산),6450
20051021.0,양파,1258
20051024.0,깐마늘(국산),6450
20051024.0,양파,1258
20051025.0,깐마늘(국산),6325
20051025.0,양파,1258
20051026.0,깐마늘(국산),6325
20051026.0,양파,1202
20051027.0,깐마늘(국산),6325
20051027.0,양파,1202
20051028.0,깐마늘(국산),6325
20051028.0,양파,1202
20051031.0,깐마늘(국산),6325
20051031.0,양파,1202
20051101.0,깐마늘(국산),6325
20051101.0,양파,1202
20051102.0,깐마늘(국산),6325
20051102.0,양파,1202
20051103.0,깐마늘(국산),6325
20051103.0,양파,1202
20051104.0,깐마늘(국산),6325
20051104.0,양파,1202
20051105.0,깐마늘(국산),6325
20051105.0,양파,1202
20051107.0,깐마늘(국산),6325
20051107.0,양파,1202
20051108.0,깐마늘(국산),6325
20051108.0,딸기,1600
20051108.0,양파,1202
20051109.0,깐마늘(국산),5875
20051109.0,딸기,1350
20051109.0,양파,1202
20051110.0,깐마늘(국산),5875
20051110.0,딸기,1350
20051110.0,양파,1202
20051111.0,깐마늘(국산),5875
20051111.0,딸기,1350
20051111.0,양파,1202
20051114.0,깐마늘(국산),6325
20051114.0,딸기,1250
20051114.0,양파,1232
20051115.0,깐마늘(국산),6325
20051115.0,딸기,1250
20051115.0,양파,1232
20051116.0,깐마늘(국산),6325
20051116.0,딸기,1250
20051116.0,양파,1232
20051117.0,깐마늘(국산),6325
20051117.0,딸기,1250
20051117.0,양파,1232
20051118.0,깐마늘(국산),6325
20051118.0,딸기,1250
20051118.0,양파,1232
20051121.0,깐마늘(국산),6325
20051121.0,딸기,1267
20051121.0,양파,1232
20051122.0,깐마늘(국산),6325
20051122.0,딸기,1233
20051122.0,양파,1232
20051123.0,깐마늘(국산),6325
20051123.0,딸기,1167
20051123.0,양파,1232
20051124.0,깐마늘(국산),6325
20051124.0,딸기,1167
20051124.0,양파,1232
20051125.0,깐마늘(국산),6325
20051125.0,딸기,1167
20051125.0,양파,1232
20051128.0,깐마늘(국산),6325
20051128.0,딸기,1215
20051128.0,양파,1238
20051129.0,깐마늘(국산),6150
20051129.0,딸기,1215
20051129.0,양파,1238
20051130.0,깐마늘(국산),6150
20051130.0,딸기,1150
20051130.0,양파,1238
20051202.0,깐마늘(국산),6150
20051202.0,딸기,1150
20051202.0,양파,1238
20051205.0,깐마늘(국산),6150
20051205.0,딸기,1150
20051205.0,양파,1220
20051206.0,깐마늘(국산),5615
20051206.0,딸기,1180
20051206.0,양파,1220
20051207.0,깐마늘(국산),6145
20051207.0,딸기,1180
20051207.0,양파,1220
20051208.0,깐마늘(국산),6145
20051208.0,딸기,1145
20051208.0,양파,1220
20051209.0,깐마늘(국산),6145
20051209.0,딸기,1145
20051209.0,양파,1220
20051210.0,깐마늘(국산),6145
20051210.0,딸기,1145
20051210.0,양파,1220
20051212.0,깐마늘(국산),6145
20051212.0,딸기,1145
20051212.0,양파,1220
20051213.0,깐마늘(국산),6145
20051213.0,딸기,1145
20051213.0,양파,1195
20051214.0,깐마늘(국산),6145
20051214.0,딸기,1050
20051214.0,양파,1242
20051215.0,깐마늘(국산),6145
20051215.0,딸기,1028
20051215.0,양파,1242
20051216.0,깐마늘(국산),6145
20051216.0,딸기,975
20051216.0,양파,1242
20051219.0,깐마늘(국산),6145
20051219.0,딸기,990
20051219.0,양파,1265
20051220.0,깐마늘(국산),6145
20051220.0,딸기,990
20051220.0,양파,1265
20051221.0,깐마늘(국산),6145
20051221.0,딸기,965
20051221.0,양파,1265
20051222.0,깐마늘(국산),6145
20051222.0,딸기,965
20051222.0,양파,1265
20051223.0,깐마늘(국산),6145
20051223.0,딸기,965
20051223.0,양파,1265
20051226.0,깐마늘(국산),6145
20051226.0,딸기,1015
20051226.0,양파,1265
20051227.0,깐마늘(국산),6145
20051227.0,딸기,1115
20051227.0,양파,1290
20051228.0,깐마늘(국산),6145
20051228.0,딸기,1115
20051228.0,양파,1290
20051229.0,깐마늘(국산),6145
20051229.0,딸기,1148
20051229.0,양파,1290
20051230.0,깐마늘(국산),6145
20051230.0,딸기,1148
20051230.0,양파,1290
20060102.0,깐마늘(국산),6145
20060102.0,딸기,1148
20060102.0,양파,1290
20060103.0,깐마늘(국산),6145
20060103.0,딸기,1148
20060103.0,양파,1290
20060104.0,깐마늘(국산),6145
20060104.0,딸기,1080
20060104.0,양파,1290
20060105.0,깐마늘(국산),6145
20060105.0,딸기,1080
20060105.0,양파,1290
20060106.0,깐마늘(국산),6275
20060106.0,딸기,1072
20060106.0,양파,1290
20060109.0,깐마늘(국산),6275
20060109.0,딸기,1028
20060109.0,양파,1315
20060110.0,깐마늘(국산),6275
20060110.0,딸기,1028
20060110.0,양파,1315
20060111.0,깐마늘(국산),6275
20060111.0,딸기,1052
20060111.0,양파,1315
20060112.0,깐마늘(국산),6400
20060112.0,딸기,1072
20060112.0,양파,1205
20060113.0,깐마늘(국산),6400
20060113.0,딸기,932
20060113.0,양파,1205
20060115.0,깐마늘(국산),6400
20060115.0,딸기,1010
20060115.0,양파,1205
20060116.0,깐마늘(국산),6400
20060116.0,딸기,932
20060116.0,양파,1205
20060117.0,깐마늘(국산),6645
20060117.0,딸기,1008
20060117.0,양파,1340
20060118.0,깐마늘(국산),6645
20060118.0,딸기,1008
20060118.0,양파,1408
20060119.0,깐마늘(국산),6645
20060119.0,딸기,1148
20060119.0,양파,1342
20060120.0,깐마늘(국산),6645
20060120.0,딸기,1148
20060120.0,양파,1342
20060123.0,깐마늘(국산),6645
20060123.0,딸기,990
20060123.0,양파,1342
20060124.0,깐마늘(국산),6645
20060124.0,딸기,1115
20060124.0,양파,1342
20060125.0,깐마늘(국산),6645
20060125.0,딸기,1115
20060125.0,양파,1342
20060126.0,깐마늘(국산),6645
20060126.0,딸기,1190
20060126.0,양파,1375
20060127.0,깐마늘(국산),6645
20060127.0,딸기,1245
20060127.0,양파,1375
20060131.0,깐마늘(국산),6645
20060131.0,딸기,1245
20060131.0,양파,1375
20060201.0,깐마늘(국산),6645
20060201.0,딸기,1245
20060201.0,양파,1375
20060202.0,깐마늘(국산),6645
20060202.0,딸기,1178
20060202.0,양파,1408
20060203.0,깐마늘(국산),6275
20060203.0,딸기,1110
20060203.0,양파,1408
20060206.0,깐마늘(국산),6275
20060206.0,딸기,1075
20060206.0,양파,1408
20060207.0,깐마늘(국산),6275
20060207.0,딸기,1018
20060207.0,양파,1432
20060208.0,깐마늘(국산),6275
20060208.0,딸기,1018
20060208.0,양파,1432
20060209.0,깐마늘(국산),6275
20060209.0,딸기,992
20060209.0,양파,1432
20060210.0,깐마늘(국산),6275
20060210.0,딸기,992
20060210.0,양파,1432
20060213.0,깐마늘(국산),6275
20060213.0,딸기,749
20060213.0,양파,1432
20060214.0,깐마늘(국산),6275
20060214.0,딸기,749
20060214.0,양파,1432
20060215.0,깐마늘(국산),6275
20060215.0,딸기,749
20060215.0,양파,1495
20060216.0,깐마늘(국산),6275
20060216.0,딸기,922
20060216.0,양파,1455
20060217.0,깐마늘(국산),6275
20060217.0,딸기,898
20060217.0,양파,1455
20060220.0,깐마늘(국산),6275
20060220.0,딸기,965
20060220.0,양파,1405
20060221.0,깐마늘(국산),6275
20060221.0,딸기,990
20060221.0,양파,1545
20060222.0,깐마늘(국산),6275
20060222.0,딸기,990
20060222.0,양파,1545
20060223.0,깐마늘(국산),6275
20060223.0,딸기,965
20060223.0,양파,1545
20060224.0,깐마늘(국산),6275
20060224.0,딸기,965
20060224.0,양파,1545
20060227.0,깐마늘(국산),6275
20060227.0,딸기,908
20060227.0,양파,1508
20060228.0,깐마늘(국산),6275
20060228.0,딸기,908
20060228.0,양파,1508
20060302.0,깐마늘(국산),6400
20060302.0,딸기,770
20060302.0,양파,1412
20060303.0,깐마늘(국산),6400
20060303.0,딸기,745
20060303.0,양파,1488
20060306.0,깐마늘(국산),6400
20060306.0,딸기,747
20060306.0,양파,1488
20060307.0,깐마늘(국산),6400
20060307.0,딸기,747
20060307.0,양파,1488
20060308.0,깐마늘(국산),6400
20060308.0,딸기,747
20060308.0,양파,1488
20060309.0,깐마늘(국산),6400
20060309.0,딸기,832
20060309.0,양파,1838
20060310.0,깐마늘(국산),6400
20060310.0,딸기,832
20060310.0,양파,1838
20060313.0,깐마늘(국산),6400
20060313.0,딸기,865
20060313.0,양파,1900
20060314.0,깐마늘(국산),6400
20060314.0,딸기,865
20060314.0,양파,1900
20060315.0,깐마늘(국산),6400
20060315.0,딸기,840
20060315.0,양파,1900
20060316.0,깐마늘(국산),6400
20060316.0,딸기,768
20060316.0,양파,1900
20060317.0,깐마늘(국산),6400
20060317.0,딸기,803
20060317.0,양파,1900
20060320.0,깐마늘(국산),6400
20060320.0,딸기,786
20060320.0,양파,1900
20060321.0,깐마늘(국산),6400
20060321.0,딸기,761
20060321.0,양파,1900
20060322.0,깐마늘(국산),6400
20060322.0,딸기,761
20060322.0,양파,1900
20060323.0,깐마늘(국산),6400
20060323.0,딸기,761
20060323.0,양파,1900
20060324.0,깐마늘(국산),6400
20060324.0,딸기,821
20060324.0,양파,1900
20060327.0,깐마늘(국산),6400
20060327.0,딸기,852
20060327.0,양파,1900
20060328.0,깐마늘(국산),6025
20060328.0,딸기,852
20060328.0,양파,1900
20060329.0,깐마늘(국산),6025
20060329.0,딸기,852
20060329.0,양파,1900
20060330.0,깐마늘(국산),6275
20060330.0,딸기,805
20060330.0,양파,1900
20060331.0,깐마늘(국산),6275
20060331.0,딸기,805
20060331.0,양파,1900
20060403.0,깐마늘(국산),6275
20060403.0,딸기,730
20060403.0,양파,1900
20060404.0,깐마늘(국산),6520
20060404.0,딸기,695
20060404.0,양파,1950
20060405.0,깐마늘(국산),6520
20060405.0,딸기,695
20060405.0,양파,1950
20060406.0,깐마늘(국산),6520
20060406.0,딸기,670
20060406.0,양파,1950
20060407.0,깐마늘(국산),6520
20060407.0,딸기,732
20060407.0,양파,1950
20060410.0,깐마늘(국산),6427
20060410.0,딸기,774
20060410.0,양파,1950
20060411.0,깐마늘(국산),6427
20060411.0,딸기,782
20060411.0,양파,1838
20060412.0,깐마늘(국산),6427
20060412.0,딸기,782
20060412.0,양파,1864
20060413.0,깐마늘(국산),6520
20060413.0,딸기,744
20060413.0,양파,1914
20060414.0,깐마늘(국산),6520
20060414.0,딸기,750
20060414.0,양파,1803
20060417.0,깐마늘(국산),6520
20060417.0,딸기,750
20060417.0,양파,1803
20060418.0,깐마늘(국산),6520
20060418.0,딸기,724
20060418.0,양파,1803
20060419.0,깐마늘(국산),6520
20060419.0,딸기,760
20060419.0,양파,1845
20060420.0,깐마늘(국산),6520
